5718:48,1187,361,2162,875,84,654,17,302,301
5721:21487,72,19691,1405,422,53232,40841,9708,84,2193
5722:8396,76697,69605,64682,6201,53386,41996,36886,35870,34445
5741:67426,58379,18416,61815,58,8,17480,616,518,1762
5765:37720,14265,17943,49582,42543,93158,68630,57228,47752,47193
5766:6906,51980,41636,29596,42870,21835,43400,20416,16964,28674
5780:38629,8708,67586,47749,13101,14474,29789,10739,3602,32009
5784:35495,35359,71253,69806,16043,3932,34442,28738,2788,554
5788:3591
5798:9077,10121,18056,2615,6868,8964,1187,9906,62155,19233
5803:9286,1102,66642,94778,8421,75256,75019,74106,69978,68284
5817:12440,44660,25978,25499,32199,31019,28061,78608,50268,24919
5822:27721,75657,61677,28244,11694,94625,30248,15636,103652,82012
5834:45621,1086,8783,542,684,564,10692,61,15,28389
5858:78263,7861,30471,52942,42588,9878,2226,2161,15450,56496
5863:50516,77110,24673,6429,36864,23846,14373,22643,53367,2543
5864:654,616,302,2638,29,29997,1763,17,289,70
5865:60576,6998,6368,43598,37462,25107,10421,108882,71328,28136
5866:731,35229,27281,2084,5699,168,16101,165,3280,5480
5876:2360,2838,55817,24738,74075,6423,97209,14472,12885,72406
5884:85655,52654,23736,9137,13671,1156,6937,28927,13703,10025
5890:302,654,14436,58,9710,29189,21610,20578,17,34048
5891:
5892:
5894:28460,32880,32871,12709,42851,56380,48599,28466,24078,8419
5896:
5904:10372
5905:518,84,1102,5998,616,17,101,302,902,787
5922:1102,58,8,861,302,654,518,182,1762,591
5923:121406,518,84,616,84277,50761,2669,1102,736,1424
5943:36518,542,616,61,495,1511,322,32,245,58
5947:10860,39828,65522,41071,32709,20261,61524,17342,30694,22192
5956:28288,7470,5911,3678,16865,96681,15269,23439,10187,9298
5964:46081,48703,19589,37881,34933,5669,27847,12539,86,57043
5978:78027,71379,39269,12848,44385,2857,72508,4146,9843,6117
5990:87258,14920,14732,113622,12072,51026,4851,9589,13736,2030
5994:
6001:22333,94192,44660,25978,25499,13388,10342,78608,50268,35939
6002:88824,52478,12028,10538,6290,41352,29849,12664,32798,9793
6013:18293,5956,12236,12435,11234,1878,23682,44423,54477,49476
6018:43624,33202,75150,22842,19721,10356,41441,15749,354,35174
6020:23230,18975,5053,24655,1992,78440,45160,66271,20855,11358
6027:75427,56243,5722,49084,24259,37889,10898,5954,19320,15454
6031:63666,28854,8486,1240,2976,14700,3101,1089,4268,194
6062:31773,908,23283,1825,2950,899,37592,17,81,84
6067:48,14891,1187,12710,18163,49290,2162,35651,54846,875
6073:58,29,17,616,84,151,1102,354,6,650
6076:58,38604,54603,654,302,14018,22331,10249,34590,32103
6078:25479,47516,7397,17185,10842,11717,15921,27296,116451,3672
6083:99238,492,19611,37703,2055,25839,67323,11592,28599,67764
6093:25805,48,65886,31972,12808,48574,1187,42989,84203,80695
6109:15921,6243,1359,9216,8660,12724,1495,2588,8651,18139
6110:6207,4421,91996,51447,37118,28294,16947,1072,26358,827
6118:5963,9601,65933,43823,2973,51874,47863,654,1086,8143
6128:861,84,1102,354,289,6,226,591,542,15
6135:68038,77821,68466,5360,13129,26704,15997,88520,47531,46999
6137:302,58,29,289,8,861,518,1804,354,4068
6139:1102,8,17,302,518,654,354,1762,2088,36847
6140:14152,2816,17856,11385,974,65496,56372,28355,9045,409
6145:13186,33218,18792,113497,28140,1202,9745,17424,1405,2030
6146:
6155:35359,27119,50777,21954,11200,1524,51543,26659,39576,26712
6161:29487,78608,24919,11043,9190,42428,36885,94192,44660,25978
6162:654,616,62483,289,302,29,17,518,15749,554
6164:14424,77738,62860,34471,15641,32272,25655,6431,46406,37567
6179:9667,6504,46451,42480,38978,37879,34902,3042,26226,25768
6186:74923,6402,28763,81965,7604,72787,6550,51858,46359,45819
6192:42328,86819,74824,49202,43268,45095,52432,75530,12734,349
6202:564,84151,108584,650,302,616,17,654,58,736
6205:88959,52631,58650,72177,65480,39346,16654,1745,60391,41994
6207:39546,302,654,84,58,1102,15,354,616,29
6210:48,1102,31321,1187,73294,38143,6450,69644,65707,9077
6219:30563,261,40762,10145,15608,46903,3107,16145,8225,45724
6228:88021,35475,302,34592,46676,58,29,89974,84,15358
6270:32136,59548,40886,86756,37013,27239,19913,86548,38331,33649
6271:654,43315,4227,27297,58,84,32389,726,269,1102
6274:
6283:302,654,84,62745,58,1102,354,616,29,14904
6290:2232,24797,21725,1403,5753,61,15,4904,6036,542
6292:8483,19337,12329,2100,10664,26981,90199,11884,1436,5301
6298:20974,44121,5045,92527,35146,3879,9102,9094,42490,40334
6301:92534,38864,35756,80368,79194,58581,23082,14951,21022,616
6312:
6331:3956,31501,68648,731,8826,91284,52495,13255,81054,62086
6336:48,4825,1187,3107,10041,11406,15997,1527,1352,2162
6338:9906,15521,5343,19233,31938,50153,6511,21929,18851,8964
6345:2293,36715,7206,32290,10365,827,65191,289,63733,353
6351:1913,22801,28166,5726,39619,23098,385,33223,3934,56217
6357:1102,14364,22980,13294,9514,853,654,11447,10162,518
6371:75852,654,17708,29,83182,53702,49711,23111,20052,17
6391:
6392:58340,24658,63059,60487,5680,53268,44704,34788,34695,23929
6395:46591,31456,27344,7861,2402,4116,2226,2161,14051,84572
6404:19138,42178,2402,11206,6244,7404,46771,22159,61706,39242
6407:60848,1527,68104,39180,103255,7296,46821,40012,23191,4115
6413:93148,12176,56701,44945,20235,17917,44843,21957,31843,25692
6420:4877,3275,102869,73717,25253,15171,16381,78988,74459,59344
6450:71589,53377,1102,66839,34922,18139,73956,71420,654,518
6457:
6469:38931,21853,38832,27984,7277,1462,654,302,79968,118900
6475:33580,116910,5232,4452,30013,9401,9627,68604,16138,11827
6520:33785,31388,35716,86645,78538,2410,28033,63563,40850,16763
6536:7195,44013,37359,30077,2846,102094,71688,26575,16350,32347
6543:58072,34037,654,364,518,29,84,17,58,57409
6555:8285,46991,38256,37873,654,361,54060,32503,14101,8
6565:37522,27071,22006,8439,1883,80053,78244,60951,47823,46041
6568:15822,73449,40728,36455,45283,27503,5627,36179,3196,48517
6569:
6587:19233,6511,21929,8964,5343,35589,3067,30301,31938,15521
6593:510,58,29,473,17,363,616,84,726,1102
6594:1913,48,1187,2162,11902,24913,50477,45065,875,226
6597:1839,10692,40073,29779,26437,2528,4906,78027,71379,39269
6600:2379,2967,17317,226,3423,81,1749,1884,6824,8283
6601:39707,76519,26496,22181,23305,2840,13293,6509,10764,19664
6602:30436
6603:12734,4575,37042,71599,59005,25822,57974,12332,26342,21207
6641:6368,43598,10421,50089,4668,63189,56183,48019,4539,48832
6642:61524,10860,65522,32709,19151,43573,17342,68444,302,18319
6655:866,13171,1763,38333,16024,226,79649,28735,2941,8818
6658:9814,10756,22762,12493,12884,19049,17943,12967,16343,45268
6671:3536,38470,1830,68743,15553,3715,53558,4794,16874,32970
6676:866,17123,20581,6773,32205,9814,63512,49245,564,32256
6682:84,58,616,1762,8,6,4517,650,138,301
6694:36868,31969,6432,27741,4386
6698:
6723:56380,28466,16929,46771,97169,46110,34202,28658,23239,16939
6724:8114,19837,18370,29357,83721,73823,57431,32290,2800,26345
6725:23929,23485,302,4507,28402,654,57624,5680,34788,27103
6728:38122,8,57866,3483,13076,302,654,84,1804,33064
6735:29419,9867,26966,4586,89092,58,289,4427,44376,41092
6736:69446,64841,28832,28093,26973,92247,78541,75927,61170,50014
6737:5663,119,131,967,2200,1405,372,1287,1987,220
6749:45461,2632,11859,35363,14662,87178,15624,12240,7404,6244
6755:1102,8,17,42056,3073,302,518,654,354,1762
6773:875,69806,18186,15460,9802,80,59526,40090,39992,28738
6792:58,8,861,17,654,302,518,354,1762,15
6793:40597,31926,24029,20801,35534,35307,85303,1102,91049,88293
6843:42158,12724,63753,51661,12324,10206,72930,24007,59889,4206
6851:28021,10041,518,87209,26205,23245,6759,45724,8848,10939
6881:47043,91518,111414,78050,21970,6491,785,6127,32616,18239
6883:17268,8660,18139,9216,12724,1495,66525,20284,51517,21784
6886:16585,14194,10721,106119,26115,86,5929,22348,36175,58
6889:21008,59197,55476,41088,30516,25165,8751,3142,302,3216
6894:
6895:28735,1763,75864,44031,38510,11498,81589,33748,16024,8218
6898:73319,18160,25021,736,616,5663,542,4017,8,1196
6903:1913,87511,27148,21729,18798,12095,20365,12201,6387,41131
6932:851,7676,5162,27477,6073,8215,27103,23929,3018,5740
6933:88520,43803,37480,16654,25543,7099,58650,23188,23160,11369
6935:
6939:6833,88063,84870,7772,65148,45876,2030,95913,95355,90559
6948:
6950:
6958:
6960:6368,43598,37462,29473,10421,361,113723,9352,83238,64519
6966:3770,25398,42150,92135,8258,81362,50159,38716,37204,30800
6977:73688,57635,61626,38580,473,37566,34795,23646,12198,10561
6982:47429,2845,2354,361,16658,10692,26437,4906,46247,8974
6983:
6984:9622,69814,61451,41738,21229,82209,79255,45343,44905,76332
6992:2714,2403,1827,1524,3207,46530,3506,49126,73536,57492
7005:1796,7737,1447,86481,4591,37572,27224,6771,30101,25138
7019:48,2162,1187,6450,302,58,10256,12397,43909,29
7027:
7034:58650,6969,92295,45615,29333,65480,53123,2696,25357,2403
7035:49084,10898,43177,4199,7411,53753,9802,59465,40090,28538
7036:1462,654,302,354,17,3855,70,84,1762,1535
7044:48,1187,8151,8579,302,654,2162,84,287,875
7053:59197,55476,25165,27241,974,30516,38027,19302,41982,3471
7059:6256,5480,984,801,8860,719,1400,661,2685,463
7069:
7077:
7096:
7112:75057
7116:59120,78988,74459,67259,58491,57792,56024,49657,46719,40872
7118:7660,654,29,89392,53781,36313,19762,10398,58,36954
7133:48,1981,79132,13427,1187,19544,34754,58,34240,4802
7137:8563,34038,26165,7082,23213,4943
7140:518,84,1102,5998,616,17,55979,101,302,902
7159:102778,65746,72711,18361,23254,654,41475,40243,101,861
7173:18525,64196,19933,63132,61861,3597,45996,52095,49183,443
7178:33580,20813,9974,51511,30948,22517,977,30411,26992,28035
7183:29753,10216,17673,46031,49303,37452,12233,15134,15921,53337
7184:
7188:
7192:5764,42470,1635,8714,22573,56536,15184,93090,35029,20830
7196:
7203:31711,17232,7077,48498,34303,22413,11469,85953,68771,49470
7214:60127,54886,15651,73311,30824,27105,53753,31975,13387,39992
7224:50146,19015,37118,16893,10291,43909,4802,17888,68124,4668
7225:18087
7230:
7232:890,4743,5097,10039,805,1376,226,50477,5726,28166
7239:15,616,364,654,633,58,1511,61,518,1086
7242:19029,5611,44935,9782,94354,20037,7614,22848,97070,7998
7254:
7268:616,17,84,1102,354,289,101,650,138,162
7291:55035,14968,2028,2715,25253,16036,4856,31492,1744,8819
7294:63425,47807,33184,1102,85368,71272,9019,86522,83765,80879
7299:32741,28988,41881,34428,60428,59877,10708,302,654,21336
7303:83785,41588,22110
7326:302,654,84,58,1102,354,87900,616,29,8
7340:15238,70959,8897,56166,23289,53895,43507,33321,30874,38545
7346:33921,75173,69173,98443,89994,84210,62238,40443,40053,16962
7348:654,58,302,29,239,616,2618,1140,861,2428
7351:
7356:14906,18777,29732,90053,16726,1678,7623,19982,16350,6977
7366:1102,94428,654,29,8,58,518,5984,616,354
7367:9830,19458,3146,4057,670,3698,19616,14885,7037,2888
7383:19886,86531,80675,7501,42725,35646,24728,12400,28994,55895
7397:58,861,654,302,182,17,591,542,15,1196
7410:24472,10426,441,24508,112911,13031,46177,13020,16359,4421
7414:93098,92521,71781,6278,52681,28517,19687,775,19877,5275
7419:11255,8860,35229,9657,42205,5023,54749,3601,21577,168
7429:
7433:302,654,84,58,1102,354,616,2831,29,8
7444:26945,52391,23601,70818,37249,22417,1005,7209,49336,39056
7451:69,1917,38690,17944,93408,87205,1617,65161,55235,52829
7461:564,650,302,616,9457,28658,23239,17,654,58
7466:1951,2268,16514,60347,29097,28682,24738,24187,55817,8457
7467:3721,37862,26005,13529,8,60280,83191,47350,39242,2226
7488:4864,3900,37149,276,2485,2252,20861,18386,14657,11450
7489:7612,85656,50463,24032,98736,68947,49652,39860,32960,58835
7517:22713,186,11408,10178,3378
7518:67442,48335,84,71589,47023,36356,25937,5680,23929,66525
7519:48,66304,18456,875,1187,1951,75850,62722,47008,106666
7527:20300,39395,33882,70923,63084,15642,763,1524,185,2526
7542:168,984,801,661,34134,19712,190,9265,574,14748
7555:
7556:67880,22059,20008,14505,25466,17498,97712,6219,33620,23050
7558:24358,38785,53163,36151,2378,47921,35756,32124,16982,52370
7563:84,58,616,224,1762,354,8,6,650,138
7572:48894,8723,664,4979,56965,84317,69720,16750,33223,5726
7586:102594,78340,6436,42588,16458,38469,16169,77892,64022,27361
7590:44144,654,616,2228,302,84,29,1102,289,354
7603:616,302,654,84,2679,5680,23929,58,1102,3075
7605:7990,302,654,14922,12056,84,95194,8766,19288,14424
7607:8458,44115,13511,36856,27667,16745,29189,19406,38785,13835
7608:302,654,8,94281,14303,518,354,58,1762,138
7612:616,1424,58,654,1196,542,483,486,554,1511
7617:
7637:34610,39182,103286,51032,2689,87137,77955,53315,35799,28336
7657:30463,63047,12652,25560,12752,6135,26234,5930,3545,28198
7661:17876,49217,65233,354,34125,28211,131,2019,7085,748
7678:3107,97945,1352,72111,14401,16519,46903,23191,15608,30563
7682:7836,47276,61872,28527,62614,19412,15556,12738,1012,3216
7692:54433,56243,39781,27293,3657,49084,24259,30860,75427,37889
7699:1919,18476,105524,9341,13298,929,18966,82537,78091,26340
7707:77471,17295,29,25256,616,1415,720,7376,29728,29284
7708:74890,71848,68518,37080,28198,1335,76731,72661,60707,56536
7713:4092,5457,48,37575,61228,54390,22238,12855,47243,1912
7734:59411,18433,16553,27500,5051,14758,5346,11444,2499,5996
7741:944,302,861,17,84,1102,354,289,7317,591
7742:15707,32494,11881,67729,654,616,73492,65615,47827,27822
7743:64990,27729,20841,3558,104897,3389,17858,49881,33879,66553
7751:48,1187,654,4420,29,16431,6945,5991,58,46297
7760:87667,39551,68700,2762,47852,99302,39267,21997,38046,21903
7766:20641,18787,20084,91964,77317,66128,46004,40809,3500,15722
7787:55222,12776,7333,25733,51874,131,43541,10531,84,616
7813:44917,13635,49259,46119,788,5820,1196,7010,21366,76179
7818:32290,6726,616,33913,25350,1424,501,414,58,84
7823:81547,46470,30235,33890,19996,12814,69180,56344,17818,10360
7825:8503,1644,138,780,70,13363,521,3423,11235,94346
7833:908,7831,23191,6601,24581,1825,2950,899,17,84
7841:58089,24564,8151,8579,16465,58,38369,217,44318,861
7844:50534,20970,57866,18062,45211,16819,302,7229,65508,30664
7850:31932,12978,87818,4121,39840,54531,7978,7933,43555,13111
7863:16127,86851,554,1190,102778,41924,42759,38582,584,4353
7869:22646,25398,23693,55027,4366,37678,42150,8258,81362,38716
7888:13776,10308,654,80368,79194,58581,518,52697,38413,58
7889:2630,16340,2379,47041,2967,17317,67781,43801,11645,226
7894:92287,63428,50605,56041,4858,15580,11751,15963,40512,30205
7903:2048
7915:98521,302,58,29,84,30353,17,1110,17877,616
7921:43783,81699,39402,32648,15138,25114,10503,1609,27291,8454
7945:135,18240,5557,1400,6979,2642,3601,8860,5480,14226
7946:5723,3421,1440,43577,14316,8000,40457,37498,3441,33094
7949:24395,3389,386,8151,15256,60684,42990,108371,46912,35674
7951:84,3207,12975,2403,58,29,2714,2696,1827,38734
7958:
7962:22348,58471,4101,28231,7271,10459,353,6450,62656,51661
7964:37436,13567,21371,65558,54300,135,3882,22159,10832,1081
7967:56568,45974,15204,53369,565,36909,453,26531,2510,11590
7969:361,182,302,1245,616,654,58,17,29,76
7975:302,654,19221,84,17552,58,1102,354,616,29
7976:53254,46610,42330,9664,80361,9538,13106,5732,14777,1161
7977:866,302,654,84,58,1102,354,616,29,8
7981:3378
7990:1951,94143,92534,38864,24486,21505,101155,2268,35756,185
8002:24838,15724,71337,42697,91069,3118,16036,10426,47138,3688
8008:
8009:8359,2748,58,861,654,13523,302,5869,65698,17
8023:12716,12344,39992,77594,70597,40896,35330,1142,79909,87693
8032:68914,37671,32244,20159,68567,103972,17519,76185,6650,56113
8036:11859,25670,22159,24843,7521,47350,56380,37045,28466,28352
8054:93629,61121,47985,31989,27143,41492,35302,26194,20516,4220
8065:25844,67395,31790,47445,293,25181,27272,18785,79040,6174
8068:24655,48016,13845,83764,13279,66271,10787,18975,78440,16646
8069:3207,3506,866,970,8536,302,654,84,9805,52516
8081:189,302,7880,361,58,29,92527,35146,6434,84
8090:84,58,27294,217,616,837,52659,491,1762,354
8097:51052,14393,29189,27820,1936,20578,27281,23472,6568,55341
8103:821,81609,41095,3513,30919,25751,17941,110789,100515,83512
8104:
8130:1102,53753,40184,10989,29189,8,38588,12536,3949,29508
8134:
8137:68067,64781,25105,28460,80581,74838,65112,506,49722,12605
8141:14152,2816,7235,168,10466,65496,984,661,974,1230
8144:7629,6436,49564,32973,2402,83191,39242,27441,2226,16169
8150:58630,4725,302,12710,3094,29,861,17,29417,50431
8159:6400,8168,19221,17552,28564,29063,82584,10810,37361,65
8161:
8163:22213,38333,8818,1763,736,6097,13083,1995,616,51199
8184:10439,16357,780,8655,12471,12790,2396,81,33816,2700
8186:5343,19233,31938,6511,21929,8964,15521,35589,9906,50153
8200:37718,30100,302,654,84,25406,58,1102,616,29
8206:43911,93042,11585,32089,18526,39436,32007,2309,68034,53292
8217:2578,58,861,14293,654,302,17214,2903,17,591
8224:21229,809,47887,98468,90578,81451,76791,48329,42307,36226
8225:774,8536,31135,70416,25783,15846,9217,87693,87041,71836
8227:45456,39992,3932,18186,15460,389,66560,27281,14393,7779
8229:5706,302,30002,58,29,289,17,616,84,1102
8245:10503,81699,32648,27291,8454,14508,33562,10404,21963,48208
8263:
8264:545,6468,14034,2290,68034,11315,83266,23950,32089,27275
8270:94222,48707,16240,76746,60063,56213,13367,39063,19536,30311
8276:74431,58,86147,83392,17,616,84,674,53558,4794
8285:39108,75235,56303,32001,107467,89274,81779,53139,51399,14626
8286:12746,12020,58179,37478,16452,6375,20765,4541,20642,1349
8287:6468,14034,39436,68034,104350,545,14597,35043,30511,16295
8290:116,10070,80240,5424,6940,29,17,302,58700,27314
8310:94568,47858,70031,6668,40900,26656,44227,1789,15722,36658
8314:
8325:29185,29,654,1196,302,58,3234,162,10012,495
8326:361,96133,302,654,84,8547,182,58,1102,13108
8334:654,15,58,616,61,542,2338,162,17,29
8336:
8343:790,26748,55716,2748,35464,13576,302,43724,654,54661
8347:7222,3160,12440,31019,28061,32199,15370,2424,29,616
8352:50356,23961,25740,6476,63448,2476,11534,37647,62544,28540
8368:654,616,302,29,17,289,101,32256,162,861
8380:8774,1112,336,1013,32007,9417,6097,53292,29419,7180
8396:1102,3389,4773,302,58,94182,6111,8,47702,8886
8401:81202,64135,38095,83182,53702,49711,23111,20052,9694,43617
8406:1102,114351,20126,654,10041,29027,29,18851,8,31938
8411:302,654,84,58,1102,354,616,29,8,301
8413:12634,3231,2366,72160,409,690,4171,99964,92668,72982
8435:
8449:23191,3172,7880,18082,28604,4825,91284,37545,6434,7457
8450:37804,1686,1711,13266,18803
8476:12830,8730,14998,8054,61933,100560,61628,26889,37240,77965
8477:189,61706,3172,64408,56380,28466,28467,22395,3882,3379
8491:12790,15386,5167,529,48106,630,16217,32166,1888,687
8499:64722,8957,1205,8848,4802,29262,16506,57321,10041,4989
8500:4455,8418,60193,50294,29047,2379,2967,17317,226,3423
8510:7965,28802,6913,82283,65328,10121,18056,2615,8673,8376
8513:4968,77975,30316,13776,67481,83065,115116,106924,60350,55189
8517:57092,25041,29782
8530:22641,1269,302,58,27103,654,27677,2369,4168,62413
8531:1057,8579,8151,302,8,58,29,30375,5991,1762
8534:42428,31369,85633,54203,52848,19685,36885,94192,44660,25978
8536:1057,61107,8579,8151,10041,62752,25276,1352,3172,2880
8537:86725,363,6393,10856,39640,2976,1009,7031,13235,58
8552:
8569:1527,4825,78967,15608,10041,5427,11725,24058,8848,8225
8578:14152,106,2816,10466,65496,974,14328,63311,51385,50156
8581:23639,6272,776,97202,72711,60295,51090,41627,29405,13207
8582:1102,8,837,518,354,289,6,1462,1762,542
8600:1360,807,12710,18704,8191,31550,1402,1099,32610,26687
8603:51517,7650,61629,47023,25937,25555,66525,28762,8660,9216
8635:866,8848,10687,6434,11725,45724,26749,16174,10041,3107
8636:30526,10979,99740,88782,49594,45684,38820,12822,11820,10322
8637:
8644:55436,53644,542,616,61,78112,11667,2267,3231,1511
8651:75230,67829,25402,107464,46935,19257,2162,875,19224,302
8660:35717,32998,26535,21966,13724,11946,17288,17067,63916,59544
8670:11839,11718,32132,13985,107493,24053,3516,6202,8588,82219
8681:49591,84,55962,38734,866,654,18851,31938,27103,26452
8692:52303,22229,39617,2435,22801,353,28166,5726,39619,23098
8711:
8717:3819
8718:29783,49564,39155,32973,2321,13013,61706,78159,4119,25393
8719:654,9077,361,29,805,58,84,1102,616,182
8735:86486,36292,85541,6875,1086,6759,84,654,5608,17
8736:85474,42636,27796,32616,48914,21799,6127,6491,60905,27946
8746:68857,1416,1951,302,24163,38933,24109,105035,58,29
8747:302,654,84,19536,30311,10075,58,1102,226,354
8755:
8760:38295,15,616,364,654,633,58,1511,1684,61
8765:
8768:39619,56217,90175,26043,89977,48992,24130,31619,33223,5726
8771:9313,5956,4508,18293,12435,1878,47244,12236,11234,8
8774:31938,15521,35589,44632,5343,30301,19233,46855,50153,70640
8782:5557,11859,29475,15009,18240,9800,42707,27361,7351,336
8788:58471,89973,22348,17383,64776,35735,34077,15882,11344,3389
8789:10041,25987,1352,3172,2880,1527,3107,4825,189,6434
8790:12760,59833,35279,15134,5107,17581,53337,46031,18492,502
8802:654,616,8,302,518,354,29,1762,289,101
8810:11268,103972,9212,55244,44797,33619,736,17519,12115,616
8812:13613,47530,34374,22949,13157,1993,12790,25305,140,780
8822:
8825:22112,9537,24559,4092,57371,47993,47344,26583,13507,8197
8844:49290,8191,13449,4205,2121,331,1348,1109,182,873
8850:4755,10041,1527,3107,2880,12990,6266,1712,5624,30505
8852:7094,70,46315,28922,5479,15527,45082,8308,31714,138
8862:6823,908,1825,2950,899,17,84,245,11146,48
8863:58,101,8,861,302,654,33758,10308,518,554
8868:1102,15576,8,17,302,518,654,354,1762,736
8870:58,29,8,17,616,518,354,1762,443,6
8872:510,31369,78686,11641,37507,94192,874,85633,52848,44660
8877:37718,30100,510,29419,74758,1086,8,9867,26966,23929
8889:1936,9689,31833,77859,55569,11235,46949,35010,2583,8321
8890:97169,63716,28658,26643,23239,226,30946,15171,25393,1462
8900:24625,23929,4168,23485,44785,57371,47993,302,63059,654
8906:77859,9689,38629,25402,75530,349,43424,302,654,46935
8912:27081,26781,19561,8443,1462,138,1023,354,17,1535
8913:41272,8934,37703,14793,10541,5627,5111,10997,29147,9605
8915:1102,518,58,861,473,6249,7377,17,825,19996
8916:418,17043,56475,69904,5884,56268,53758,47339,42609,31137
8920:7072,4854,102149,15535,13596,3010,9790,731,17782,403
8924:25572,21224,17488,62411,40204,13020,235,15724,38131,3688
8931:47934,80236,38462,23243,54336,37036,22641,17876,37053,77960
8935:17267,10133,3932,18064,10571,9584,27281,25785,6913,42306
8936:54180
8958:31872,302,654,84,58,1102,354,616,15,29
8984:
9000:1102,302,19008,616,29,8,44233,17,15370,3160
9001:4797,47366,55337,15995,47411,90438,77811,28866,110214,6417
9013:5991,62037,285,11567,62,53873,20996,31740,27567,21578
9024:34610,27986,356,17029,86055,45247,2552,2655,10181,2181
9079:10187,23377,31156,9785,7470,5911,3678,16865,217,41121
9085:48,8551,899,48992,35385,40544,654,31619,29,875
9096:76349,19518,46775,15608,27344,7880,10687,90894,90173,51907
9098:70377,11757,1070,5290,1678,14906,39576,39492,18777,8407
9106:302,654,84,58,1102,354,616,29,8,301
9111:14104,21902,73005,4517,45466,17685,1086,8,31369,16155
9122:17043,302,58,29,11652,861,17,44495,84,40265
9128:654,29,17295,29284,17480,25256,58,84,1415,55336
9135:76083,46933,14056,13054,57548,10075,6272,10675,8545,11621
9141:3107,7880,8848,1527,1352,2880,189,5624,23884,15608
9152:5343,30301,19233,31938,9906,6511,21929,18851,8964,15521
9155:58,861,30058,25519,22900,18166,18040,18994,654,302
9157:4310,34070,3164,36596,13884,8759,5372,5641,11468,7088
9158:1371,2973,55222,25778,74157,66621,29491,47863,53369,43823
9159:353,18319,1262,3521,245,2268,20711,29097,185,60347
9160:189,10041,3172,2880,1527,3107,4825,6434,5624,6266
9161:59029,62566,1013,29962,9417,84089,52942,49564,39155,32973
9171:64408,56817,41238,30516,27236,52370,4356,654,90876,7663
9173:59566,17720,80831,49910,49024,33888,9270,82036,74715,27509
9200:52378,3787,14671,70182,45041,23770,30734,14628,85876,78698
9224:3921,28544,29626,1382,10695,38731,1412,5567,5771,1186
9225:75665,23186,9029,48517,16295,90844,6085,13257,22643,4625
9233:42657,15373,22776,1930
9236:52335,13078,30786,2672,29262,16506,47193,34299,31448,28707
9237:6562,5410,43900,33680,30864,28130,24402,16699,847,6398
9238:302,654,84,58,1102,354,616,29,20624,8
9245:25222,17264,90299,25667,68785,41520,27008,32418,49476,23682
9249:2076,19996,12814,48791,64452,49582,32136,21270,19170,83687
9256:1102,4797,61822,6745,8,15809,302,654,26235,518
9276:87041,4797,601,6417,16127,1043,53543,285,15627,120
9288:73294,25163,10520,21462,6525,80581,74838,68630,57228,506
9290:25985,30815,13647,4409,8322,13077,24933,31597,18743,16965
9291:30911,10041,8,1606,10169,616,12776,302,32859,293
9310:1804,302,101,12769,616,58,654,289,1511,2469
9312:9685,18908,35669,95913,95355,90559,7947,72364,70469,6288
9313:16522,58458,44709,93490,43013,40332,6567,2625,21881,19406
9331:85508,64240,52132
9333:
9350:4481,14152,10466,9045,17856,1462,736,45920,654,302
9357:9760,83385,80021
9359:48,1187,1086,67109,15730,302,48066,654,2162,84
9364:31120,42971,1645,146,6249,2669,3521,47608,4611,8873
9368:
9369:97051,64408,61706,52906,39242,34532,19138,17504,15604,1560
9371:8151,23373,518,2162,12139,875,157,101,50069,30617
9381:46332,26121,1913,6198,97201,88013,60303,59030,48061,19319
9389:
9394:654,29,58,84,1102,616,8873,6,354,2557
9400:302,2708,82986,78488,73796,72536,58388,48707,46235,45358
9402:
9420:146,302,654,84,1262,3521,245,58,1102,354
9431:48958,42989,53619,1011,4625,8427,36783,23846,2392,2543
9432:24834,8,18319,17,302,518,654,354,1762,501
9433:2495,327
9437:53318,3746,64165,76877,48863,69251,5962,14524,13845,23051
9442:68278,1749,13157,30681,4567,780,33017,8511,34471,2379
9443:48,59022,1187,92668,6619,55798,42766,26666,18361,58
9451:37703,91070,59987,302,79842,72538,61261,58974,5174,39992
9473:40825,29335,28416,3542,27344,5624,10041,7880,4755,16174
9474:
9486:
9487:65707,39992,9478,73311,27105,54678,32969,27833,18186,15460
9489:12469,86935,35249,28321,80266,10743,91775,68494,15344,104290
9494:73449,189,78389,54010,18269,90396,3196,41919,11321,14793
9498:
9499:2831,99631,7559,74076,12845,68354,6420,21738,31019,14809
9500:736,616,76,542,4017,8,1196,518,101,32
9507:37772,28622,69,53415,1917,38690,20915,89566,1951,44917
9514:
9525:16337,1187,4101,28231,62656,51661,17245,13772,16745,2162
9528:353,185,66553,54863,27690,114922,109027,16137,1951,6171
9531:35368,262
9535:11629,18213,31879,41039,37325,107658,18912,24824,75530,43424
9538:57189,48703,2165,40227,37357,52635,57043,4787,3690,53747
9541:
9553:5112,16056,4148,5000,288,1057,925,1109,162,62
9568:86204,73949,23601,24673,49336,35717,19660,18195,18919,4625
9570:8359,65698,74916,42693,47059,28552,19779,1865,17017,112651
9571:36268,25481,3280,20313,18195,37575,29877,19889,40840,98776
9573:18975,5962,20855,1992,66271,82444,48016,23230,21442,10787
9576:
9580:518,84,41120,3048,13902,9082,27550,83122,20408,49245
9590:302,1086,518,827,58,29,289,5991,17,5287
9593:87559,72114,2762,99302,57362,39267,7003,83884,77977,157
9606:52659,51133,42879,189,68455,84295,80574,76028,61822,17535
